states,year,quarter,trans_type,trans_counts,amount,brand,user_counts,percentage,level
uttarakhand,2021,3,Others,86175,48863242.2282843,Apple,82495.0,0.02551253143257,state_aggregated
uttarakhand,2021,3,Others,86175,48863242.2282843,Motorola,55103.0,0.01704123909969,state_aggregated
uttarakhand,2021,3,Others,86175,48863242.2282843,OnePlus,50778.0,0.015703682903001,state_aggregated
uttarakhand,2021,3,Others,86175,48863242.2282843,Huawei,48071.0,0.01486651189157,state_aggregated
uttarakhand,2021,3,Others,86175,48863242.2282843,Lava,34054.0,0.010531592768104,state_aggregated
uttarakhand,2021,3,Others,86175,48863242.2282843,Others,274621.0,0.08492971567421,state_aggregated
uttarakhand,2021,4,Merchant payments,19850878,13515464697.76179,Xiaomi,771248.0,0.222903079899942,state_aggregated
uttarakhand,2021,4,Merchant payments,19850878,13515464697.76179,Vivo,655975.0,0.189587328378634,state_aggregated
uttarakhand,2021,4,Merchant payments,19850878,13515464697.76179,Samsung,635155.0,0.183570013424797,state_aggregated
uttarakhand,2021,4,Merchant payments,19850878,13515464697.76179,Oppo,530288.0,0.153261763316054,state_aggregated
uttarakhand,2021,4,Merchant payments,19850878,13515464697.76179,Realme,296672.0,0.08574298088303,state_aggregated
uttarakhand,2021,4,Merchant payments,19850878,13515464697.76179,Apple,94375.0,0.027275893312601,state_aggregated
uttarakhand,2021,4,Merchant payments,19850878,13515464697.76179,OnePlus,58873.0,0.017015244153565,state_aggregated
uttarakhand,2021,4,Merchant payments,19850878,13515464697.76179,Motorola,55844.0,0.016139814422769,state_aggregated
uttarakhand,2021,4,Merchant payments,19850878,13515464697.76179,Huawei,46660.0,0.013485490669838,state_aggregated
uttarakhand,2021,4,Merchant payments,19850878,13515464697.76179,HMD Global,34563.0,0.009989263052327,state_aggregated
uttarakhand,2021,4,Merchant payments,19850878,13515464697.76179,Others,280362.0,0.081029128486437,state_aggregated
uttarakhand,2021,4,Peer-to-peer payments,14819203,49969580473.077866,Xiaomi,771248.0,0.222903079899942,state_aggregated
uttarakhand,2021,4,Peer-to-peer payments,14819203,49969580473.077866,Vivo,655975.0,0.189587328378634,state_aggregated
uttarakhand,2021,4,Peer-to-peer payments,14819203,49969580473.077866,Samsung,635155.0,0.183570013424797,state_aggregated
uttarakhand,2021,4,Peer-to-peer payments,14819203,49969580473.077866,Oppo,530288.0,0.153261763316054,state_aggregated
uttarakhand,2021,4,Peer-to-peer payments,14819203,49969580473.077866,Realme,296672.0,0.08574298088303,state_aggregated
uttarakhand,2021,4,Peer-to-peer payments,14819203,49969580473.077866,Apple,94375.0,0.027275893312601,state_aggregated
uttarakhand,2021,4,Peer-to-peer payments,14819203,49969580473.077866,OnePlus,58873.0,0.017015244153565,state_aggregated
uttarakhand,2021,4,Peer-to-peer payments,14819203,49969580473.077866,Motorola,55844.0,0.016139814422769,state_aggregated
uttarakhand,2021,4,Peer-to-peer payments,14819203,49969580473.077866,Huawei,46660.0,0.013485490669838,state_aggregated
uttarakhand,2021,4,Peer-to-peer payments,14819203,49969580473.077866,HMD Global,34563.0,0.009989263052327,state_aggregated
uttarakhand,2021,4,Peer-to-peer payments,14819203,49969580473.077866,Others,280362.0,0.081029128486437,state_aggregated
uttarakhand,2021,4,Recharge & bill payments,5536262,2540546090.0230794,Xiaomi,771248.0,0.222903079899942,state_aggregated
uttarakhand,2021,4,Recharge & bill payments,5536262,2540546090.0230794,Vivo,655975.0,0.189587328378634,state_aggregated
uttarakhand,2021,4,Recharge & bill payments,5536262,2540546090.0230794,Samsung,635155.0,0.183570013424797,state_aggregated
uttarakhand,2021,4,Recharge & bill payments,5536262,2540546090.0230794,Oppo,530288.0,0.153261763316054,state_aggregated
uttarakhand,2021,4,Recharge & bill payments,5536262,2540546090.0230794,Realme,296672.0,0.08574298088303,state_aggregated
uttarakhand,2021,4,Recharge & bill payments,5536262,2540546090.0230794,Apple,94375.0,0.027275893312601,state_aggregated
uttarakhand,2021,4,Recharge & bill payments,5536262,2540546090.0230794,OnePlus,58873.0,0.017015244153565,state_aggregated
uttarakhand,2021,4,Recharge & bill payments,5536262,2540546090.0230794,Motorola,55844.0,0.016139814422769,state_aggregated
uttarakhand,2021,4,Recharge & bill payments,5536262,2540546090.0230794,Huawei,46660.0,0.013485490669838,state_aggregated
uttarakhand,2021,4,Recharge & bill payments,5536262,2540546090.0230794,HMD Global,34563.0,0.009989263052327,state_aggregated
uttarakhand,2021,4,Recharge & bill payments,5536262,2540546090.0230794,Others,280362.0,0.081029128486437,state_aggregated
uttarakhand,2021,4,Financial Services,38764,51212042.38175093,Xiaomi,771248.0,0.222903079899942,state_aggregated
uttarakhand,2021,4,Financial Services,38764,51212042.38175093,Vivo,655975.0,0.189587328378634,state_aggregated
uttarakhand,2021,4,Financial Services,38764,51212042.38175093,Samsung,635155.0,0.183570013424797,state_aggregated
uttarakhand,2021,4,Financial Services,38764,51212042.38175093,Oppo,530288.0,0.153261763316054,state_aggregated
uttarakhand,2021,4,Financial Services,38764,51212042.38175093,Realme,296672.0,0.08574298088303,state_aggregated
uttarakhand,2021,4,Financial Services,38764,51212042.38175093,Apple,94375.0,0.027275893312601,state_aggregated
uttarakhand,2021,4,Financial Services,38764,51212042.38175093,OnePlus,58873.0,0.017015244153565,state_aggregated
uttarakhand,2021,4,Financial Services,38764,51212042.38175093,Motorola,55844.0,0.016139814422769,state_aggregated
uttarakhand,2021,4,Financial Services,38764,51212042.38175093,Huawei,46660.0,0.013485490669838,state_aggregated
uttarakhand,2021,4,Financial Services,38764,51212042.38175093,HMD Global,34563.0,0.009989263052327,state_aggregated
uttarakhand,2021,4,Financial Services,38764,51212042.38175093,Others,280362.0,0.081029128486437,state_aggregated
uttarakhand,2021,4,Others,116173,71304856.17664191,Xiaomi,771248.0,0.222903079899942,state_aggregated
uttarakhand,2021,4,Others,116173,71304856.17664191,Vivo,655975.0,0.189587328378634,state_aggregated
uttarakhand,2021,4,Others,116173,71304856.17664191,Samsung,635155.0,0.183570013424797,state_aggregated
uttarakhand,2021,4,Others,116173,71304856.17664191,Oppo,530288.0,0.153261763316054,state_aggregated
uttarakhand,2021,4,Others,116173,71304856.17664191,Realme,296672.0,0.08574298088303,state_aggregated
uttarakhand,2021,4,Others,116173,71304856.17664191,Apple,94375.0,0.027275893312601,state_aggregated
uttarakhand,2021,4,Others,116173,71304856.17664191,OnePlus,58873.0,0.017015244153565,state_aggregated
uttarakhand,2021,4,Others,116173,71304856.17664191,Motorola,55844.0,0.016139814422769,state_aggregated
uttarakhand,2021,4,Others,116173,71304856.17664191,Huawei,46660.0,0.013485490669838,state_aggregated
uttarakhand,2021,4,Others,116173,71304856.17664191,HMD Global,34563.0,0.009989263052327,state_aggregated
uttarakhand,2021,4,Others,116173,71304856.17664191,Others,280362.0,0.081029128486437,state_aggregated
uttarakhand,2022,1,Merchant payments,22595602,14585438346.47384,Xiaomi,807803.0,0.219820568521691,state_aggregated
uttarakhand,2022,1,Merchant payments,22595602,14585438346.47384,Vivo,700872.0,0.190722343815181,state_aggregated
uttarakhand,2022,1,Merchant payments,22595602,14585438346.47384,Samsung,663403.0,0.180526223124939,state_aggregated
uttarakhand,2022,1,Merchant payments,22595602,14585438346.47384,Oppo,566718.0,0.154216155363963,state_aggregated
uttarakhand,2022,1,Merchant payments,22595602,14585438346.47384,Realme,337092.0,0.091729982537963,state_aggregated
uttarakhand,2022,1,Merchant payments,22595602,14585438346.47384,Apple,103605.0,0.028193148579158,state_aggregated
uttarakhand,2022,1,Merchant payments,22595602,14585438346.47384,OnePlus,66561.0,0.018112679528761,state_aggregated
uttarakhand,2022,1,Merchant payments,22595602,14585438346.47384,Motorola,56044.0,0.015250777655232,state_aggregated
uttarakhand,2022,1,Merchant payments,22595602,14585438346.47384,Huawei,46393.0,0.012624533005481,state_aggregated
uttarakhand,2022,1,Merchant payments,22595602,14585438346.47384,Tecno,36937.0,0.010051352049306,state_aggregated
uttarakhand,2022,1,Merchant payments,22595602,14585438346.47384,Others,289401.0,0.078752235818319,state_aggregated
uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521438.95823,Xiaomi,807803.0,0.219820568521691,state_aggregated
uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521438.95823,Vivo,700872.0,0.190722343815181,state_aggregated
uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521438.95823,Samsung,663403.0,0.180526223124939,state_aggregated
uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521438.95823,Oppo,566718.0,0.154216155363963,state_aggregated
uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521438.95823,Realme,337092.0,0.091729982537963,state_aggregated
uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521438.95823,Apple,103605.0,0.028193148579158,state_aggregated
uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521438.95823,OnePlus,66561.0,0.018112679528761,state_aggregated
uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521438.95823,Motorola,56044.0,0.015250777655232,state_aggregated
uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521438.95823,Huawei,46393.0,0.012624533005481,state_aggregated
uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521438.95823,Tecno,36937.0,0.010051352049306,state_aggregated
uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521438.95823,Others,289401.0,0.078752235818319,state_aggregated
uttarakhand,2022,1,Recharge & bill payments,5617605,2745987927.6831985,Xiaomi,807803.0,0.219820568521691,state_aggregated
uttarakhand,2022,1,Recharge & bill payments,5617605,2745987927.6831985,Vivo,700872.0,0.190722343815181,state_aggregated
uttarakhand,2022,1,Recharge & bill payments,5617605,2745987927.6831985,Samsung,663403.0,0.180526223124939,state_aggregated
uttarakhand,2022,1,Recharge & bill payments,5617605,2745987927.6831985,Oppo,566718.0,0.154216155363963,state_aggregated
uttarakhand,2022,1,Recharge & bill payments,5617605,2745987927.6831985,Realme,337092.0,0.091729982537963,state_aggregated
uttarakhand,2022,1,Recharge & bill payments,5617605,2745987927.6831985,Apple,103605.0,0.028193148579158,state_aggregated
uttarakhand,2022,1,Recharge & bill payments,5617605,2745987927.6831985,OnePlus,66561.0,0.018112679528761,state_aggregated
uttarakhand,2022,1,Recharge & bill payments,5617605,2745987927.6831985,Motorola,56044.0,0.015250777655232,state_aggregated
uttarakhand,2022,1,Recharge & bill payments,5617605,2745987927.6831985,Huawei,46393.0,0.012624533005481,state_aggregated
uttarakhand,2022,1,Recharge & bill payments,5617605,2745987927.6831985,Tecno,36937.0,0.010051352049306,state_aggregated
uttarakhand,2022,1,Recharge & bill payments,5617605,2745987927.6831985,Others,289401.0,0.078752235818319,state_aggregated
uttarakhand,2022,1,Financial Services,39033,49695999.71828518,Xiaomi,807803.0,0.219820568521691,state_aggregated
uttarakhand,2022,1,Financial Services,39033,49695999.71828518,Vivo,700872.0,0.190722343815181,state_aggregated
uttarakhand,2022,1,Financial Services,39033,49695999.71828518,Samsung,663403.0,0.180526223124939,state_aggregated
uttarakhand,2022,1,Financial Services,39033,49695999.71828518,Oppo,566718.0,0.154216155363963,state_aggregated
uttarakhand,2022,1,Financial Services,39033,49695999.71828518,Realme,337092.0,0.091729982537963,state_aggregated
uttarakhand,2022,1,Financial Services,39033,49695999.71828518,Apple,103605.0,0.028193148579158,state_aggregated
uttarakhand,2022,1,Financial Services,39033,49695999.71828518,OnePlus,66561.0,0.018112679528761,state_aggregated
uttarakhand,2022,1,Financial Services,39033,49695999.71828518,Motorola,56044.0,0.015250777655232,state_aggregated
uttarakhand,2022,1,Financial Services,39033,49695999.71828518,Huawei,46393.0,0.012624533005481,state_aggregated
uttarakhand,2022,1,Financial Services,39033,49695999.71828518,Tecno,36937.0,0.010051352049306,state_aggregated
uttarakhand,2022,1,Financial Services,39033,49695999.71828518,Others,289401.0,0.078752235818319,state_aggregated
uttarakhand,2022,1,Others,106900,62138787.2410843,Xiaomi,807803.0,0.219820568521691,state_aggregated
uttarakhand,2022,1,Others,106900,62138787.2410843,Vivo,700872.0,0.190722343815181,state_aggregated
uttarakhand,2022,1,Others,106900,62138787.2410843,Samsung,663403.0,0.180526223124939,state_aggregated
uttarakhand,2022,1,Others,106900,62138787.2410843,Oppo,566718.0,0.154216155363963,state_aggregated
uttarakhand,2022,1,Others,106900,62138787.2410843,Realme,337092.0,0.091729982537963,state_aggregated
uttarakhand,2022,1,Others,106900,62138787.2410843,Apple,103605.0,0.028193148579158,state_aggregated
uttarakhand,2022,1,Others,106900,62138787.2410843,OnePlus,66561.0,0.018112679528761,state_aggregated
uttarakhand,2022,1,Others,106900,62138787.2410843,Motorola,56044.0,0.015250777655232,state_aggregated
uttarakhand,2022,1,Others,106900,62138787.2410843,Huawei,46393.0,0.012624533005481,state_aggregated
uttarakhand,2022,1,Others,106900,62138787.2410843,Tecno,36937.0,0.010051352049306,state_aggregated
uttarakhand,2022,1,Others,106900,62138787.2410843,Others,289401.0,0.078752235818319,state_aggregated
uttarakhand,2022,2,Merchant payments,32087670,19479185362.29696,,,,state_aggregated
uttarakhand,2022,2,Peer-to-peer payments,19677409,65563901300.31024,,,,state_aggregated
uttarakhand,2022,2,Recharge & bill payments,6263098,3174160697.856764,,,,state_aggregated
uttarakhand,2022,2,Financial Services,32284,37217548.78562989,,,,state_aggregated
uttarakhand,2022,2,Others,106417,58906116.08464594,,,,state_aggregated
uttarakhand,2022,3,Merchant payments,35069444,20528059274.248493,,,,state_aggregated
uttarakhand,2022,3,Peer-to-peer payments,22031045,68377272372.60579,,,,state_aggregated
uttarakhand,2022,3,Recharge & bill payments,6765699,3633710468.801753,,,,state_aggregated
uttarakhand,2022,3,Financial Services,38061,44669245.26821817,,,,state_aggregated
uttarakhand,2022,3,Others,92270,57548577.43879978,,,,state_aggregated
uttarakhand,2022,4,Merchant payments,43185705,26026949674.245083,,,,state_aggregated
uttarakhand,2022,4,Peer-to-peer payments,27043038,85220041974.58177,,,,state_aggregated
uttarakhand,2022,4,Recharge & bill payments,7610775,4128624164.7492094,,,,state_aggregated
uttarakhand,2022,4,Financial Services,44569,55762460.39159953,,,,state_aggregated
uttarakhand,2022,4,Others,99793,64668557.391687945,,,,state_aggregated
west-bengal,2018,1,Recharge & bill payments,5773831,964309485.9592384,Xiaomi,691026.0,0.265290585916939,state_aggregated
west-bengal,2018,1,Recharge & bill payments,5773831,964309485.9592384,Samsung,519298.0,0.199362789078117,state_aggregated
west-bengal,2018,1,Recharge & bill payments,5773831,964309485.9592384,Vivo,243921.0,0.093643285502203,state_aggregated
west-bengal,2018,1,Recharge & bill payments,5773831,964309485.9592384,Oppo,208584.0,0.080077119490292,state_aggregated
west-bengal,2018,1,Recharge & bill payments,5773831,964309485.9592384,Realme,148665.0,0.057073720750509,state_aggregated
west-bengal,2018,1,Recharge & bill payments,5773831,964309485.9592384,Lenovo,105358.0,0.040447805945126,state_aggregated
west-bengal,2018,1,Recharge & bill payments,5773831,964309485.9592384,Motorola,94958.0,0.036455160091661,state_aggregated
west-bengal,2018,1,Recharge & bill payments,5773831,964309485.9592384,Micromax,65727.0,0.02523313788564,state_aggregated
west-bengal,2018,1,Recharge & bill payments,5773831,964309485.9592384,Asus,57025.0,0.021892368249405,state_aggregated
west-bengal,2018,1,Recharge & bill payments,5773831,964309485.9592384,Gionee,50958.0,0.019563196865465,state_aggregated
west-bengal,2018,1,Recharge & bill payments,5773831,964309485.9592384,Others,419269.0,0.160960830224636,state_aggregated
west-bengal,2018,1,Peer-to-peer payments,4383075,8874266825.985771,Xiaomi,691026.0,0.265290585916939,state_aggregated
west-bengal,2018,1,Peer-to-peer payments,4383075,8874266825.985771,Samsung,519298.0,0.199362789078117,state_aggregated
west-bengal,2018,1,Peer-to-peer payments,4383075,8874266825.985771,Vivo,243921.0,0.093643285502203,state_aggregated
west-bengal,2018,1,Peer-to-peer payments,4383075,8874266825.985771,Oppo,208584.0,0.080077119490292,state_aggregated
west-bengal,2018,1,Peer-to-peer payments,4383075,8874266825.985771,Realme,148665.0,0.057073720750509,state_aggregated
west-bengal,2018,1,Peer-to-peer payments,4383075,8874266825.985771,Lenovo,105358.0,0.040447805945126,state_aggregated
west-bengal,2018,1,Peer-to-peer payments,4383075,8874266825.985771,Motorola,94958.0,0.036455160091661,state_aggregated
west-bengal,2018,1,Peer-to-peer payments,4383075,8874266825.985771,Micromax,65727.0,0.02523313788564,state_aggregated
west-bengal,2018,1,Peer-to-peer payments,4383075,8874266825.985771,Asus,57025.0,0.021892368249405,state_aggregated
west-bengal,2018,1,Peer-to-peer payments,4383075,8874266825.985771,Gionee,50958.0,0.019563196865465,state_aggregated
west-bengal,2018,1,Peer-to-peer payments,4383075,8874266825.985771,Others,419269.0,0.160960830224636,state_aggregated
west-bengal,2018,1,Financial Services,665171,119502271.6694444,Xiaomi,691026.0,0.265290585916939,state_aggregated
west-bengal,2018,1,Financial Services,665171,119502271.6694444,Samsung,519298.0,0.199362789078117,state_aggregated
west-bengal,2018,1,Financial Services,665171,119502271.6694444,Vivo,243921.0,0.093643285502203,state_aggregated
west-bengal,2018,1,Financial Services,665171,119502271.6694444,Oppo,208584.0,0.080077119490292,state_aggregated
west-bengal,2018,1,Financial Services,665171,119502271.6694444,Realme,148665.0,0.057073720750509,state_aggregated
west-bengal,2018,1,Financial Services,665171,119502271.6694444,Lenovo,105358.0,0.040447805945126,state_aggregated
west-bengal,2018,1,Financial Services,665171,119502271.6694444,Motorola,94958.0,0.036455160091661,state_aggregated
west-bengal,2018,1,Financial Services,665171,119502271.6694444,Micromax,65727.0,0.02523313788564,state_aggregated
west-bengal,2018,1,Financial Services,665171,119502271.6694444,Asus,57025.0,0.021892368249405,state_aggregated
west-bengal,2018,1,Financial Services,665171,119502271.6694444,Gionee,50958.0,0.019563196865465,state_aggregated
west-bengal,2018,1,Financial Services,665171,119502271.6694444,Others,419269.0,0.160960830224636,state_aggregated
west-bengal,2018,1,Merchant payments,443378,366788699.6571312,Xiaomi,691026.0,0.265290585916939,state_aggregated
west-bengal,2018,1,Merchant payments,443378,366788699.6571312,Samsung,519298.0,0.199362789078117,state_aggregated
west-bengal,2018,1,Merchant payments,443378,366788699.6571312,Vivo,243921.0,0.093643285502203,state_aggregated
west-bengal,2018,1,Merchant payments,443378,366788699.6571312,Oppo,208584.0,0.080077119490292,state_aggregated
west-bengal,2018,1,Merchant payments,443378,366788699.6571312,Realme,148665.0,0.057073720750509,state_aggregated
west-bengal,2018,1,Merchant payments,443378,366788699.6571312,Lenovo,105358.0,0.040447805945126,state_aggregated
west-bengal,2018,1,Merchant payments,443378,366788699.6571312,Motorola,94958.0,0.036455160091661,state_aggregated
west-bengal,2018,1,Merchant payments,443378,366788699.6571312,Micromax,65727.0,0.02523313788564,state_aggregated
west-bengal,2018,1,Merchant payments,443378,366788699.6571312,Asus,57025.0,0.021892368249405,state_aggregated
west-bengal,2018,1,Merchant payments,443378,366788699.6571312,Gionee,50958.0,0.019563196865465,state_aggregated
west-bengal,2018,1,Merchant payments,443378,366788699.6571312,Others,419269.0,0.160960830224636,state_aggregated
west-bengal,2018,1,Others,444770,301111268.8686383,Xiaomi,691026.0,0.265290585916939,state_aggregated
west-bengal,2018,1,Others,444770,301111268.8686383,Samsung,519298.0,0.199362789078117,state_aggregated
west-bengal,2018,1,Others,444770,301111268.8686383,Vivo,243921.0,0.093643285502203,state_aggregated
west-bengal,2018,1,Others,444770,301111268.8686383,Oppo,208584.0,0.080077119490292,state_aggregated
west-bengal,2018,1,Others,444770,301111268.8686383,Realme,148665.0,0.057073720750509,state_aggregated
west-bengal,2018,1,Others,444770,301111268.8686383,Lenovo,105358.0,0.040447805945126,state_aggregated
west-bengal,2018,1,Others,444770,301111268.8686383,Motorola,94958.0,0.036455160091661,state_aggregated
west-bengal,2018,1,Others,444770,301111268.8686383,Micromax,65727.0,0.02523313788564,state_aggregated
west-bengal,2018,1,Others,444770,301111268.8686383,Asus,57025.0,0.021892368249405,state_aggregated
west-bengal,2018,1,Others,444770,301111268.8686383,Gionee,50958.0,0.019563196865465,state_aggregated
west-bengal,2018,1,Others,444770,301111268.8686383,Others,419269.0,0.160960830224636,state_aggregated
west-bengal,2018,2,Peer-to-peer payments,8284944,15889890046.862808,Xiaomi,1032175.0,0.26923061874722,state_aggregated
west-bengal,2018,2,Peer-to-peer payments,8284944,15889890046.862808,Samsung,760518.0,0.198372109098165,state_aggregated
west-bengal,2018,2,Peer-to-peer payments,8284944,15889890046.862808,Vivo,372159.0,0.097073265524108,state_aggregated
west-bengal,2018,2,Peer-to-peer payments,8284944,15889890046.862808,Oppo,311433.0,0.081233607952433,state_aggregated
west-bengal,2018,2,Peer-to-peer payments,8284944,15889890046.862808,Realme,213272.0,0.055629474189412,state_aggregated
west-bengal,2018,2,Peer-to-peer payments,8284944,15889890046.862808,Lenovo,152286.0,0.039721998698417,state_aggregated
west-bengal,2018,2,Peer-to-peer payments,8284944,15889890046.862808,Motorola,139123.0,0.036288586113759,state_aggregated
west-bengal,2018,2,Peer-to-peer payments,8284944,15889890046.862808,Micromax,98869.0,0.025788807174092,state_aggregated
west-bengal,2018,2,Peer-to-peer payments,8284944,15889890046.862808,Asus,79911.0,0.020843837503048,state_aggregated
west-bengal,2018,2,Peer-to-peer payments,8284944,15889890046.862808,Gionee,70537.0,0.018398740673405,state_aggregated
west-bengal,2018,2,Peer-to-peer payments,8284944,15889890046.862808,Others,603512.0,0.157418954325935,state_aggregated
west-bengal,2018,2,Recharge & bill payments,7360522,1563841173.839662,Xiaomi,1032175.0,0.26923061874722,state_aggregated
west-bengal,2018,2,Recharge & bill payments,7360522,1563841173.839662,Samsung,760518.0,0.198372109098165,state_aggregated
west-bengal,2018,2,Recharge & bill payments,7360522,1563841173.839662,Vivo,372159.0,0.097073265524108,state_aggregated
west-bengal,2018,2,Recharge & bill payments,7360522,1563841173.839662,Oppo,311433.0,0.081233607952433,state_aggregated
west-bengal,2018,2,Recharge & bill payments,7360522,1563841173.839662,Realme,213272.0,0.055629474189412,state_aggregated
west-bengal,2018,2,Recharge & bill payments,7360522,1563841173.839662,Lenovo,152286.0,0.039721998698417,state_aggregated
west-bengal,2018,2,Recharge & bill payments,7360522,1563841173.839662,Motorola,139123.0,0.036288586113759,state_aggregated
west-bengal,2018,2,Recharge & bill payments,7360522,1563841173.839662,Micromax,98869.0,0.025788807174092,state_aggregated
west-bengal,2018,2,Recharge & bill payments,7360522,1563841173.839662,Asus,79911.0,0.020843837503048,state_aggregated
west-bengal,2018,2,Recharge & bill payments,7360522,1563841173.839662,Gionee,70537.0,0.018398740673405,state_aggregated
west-bengal,2018,2,Recharge & bill payments,7360522,1563841173.839662,Others,603512.0,0.157418954325935,state_aggregated
west-bengal,2018,2,Financial Services,1121570,160809685.9388638,Xiaomi,1032175.0,0.26923061874722,state_aggregated
west-bengal,2018,2,Financial Services,1121570,160809685.9388638,Samsung,760518.0,0.198372109098165,state_aggregated
west-bengal,2018,2,Financial Services,1121570,160809685.9388638,Vivo,372159.0,0.097073265524108,state_aggregated
west-bengal,2018,2,Financial Services,1121570,160809685.9388638,Oppo,311433.0,0.081233607952433,state_aggregated
west-bengal,2018,2,Financial Services,1121570,160809685.9388638,Realme,213272.0,0.055629474189412,state_aggregated
west-bengal,2018,2,Financial Services,1121570,160809685.9388638,Lenovo,152286.0,0.039721998698417,state_aggregated
west-bengal,2018,2,Financial Services,1121570,160809685.9388638,Motorola,139123.0,0.036288586113759,state_aggregated
west-bengal,2018,2,Financial Services,1121570,160809685.9388638,Micromax,98869.0,0.025788807174092,state_aggregated
west-bengal,2018,2,Financial Services,1121570,160809685.9388638,Asus,79911.0,0.020843837503048,state_aggregated
west-bengal,2018,2,Financial Services,1121570,160809685.9388638,Gionee,70537.0,0.018398740673405,state_aggregated
west-bengal,2018,2,Financial Services,1121570,160809685.9388638,Others,603512.0,0.157418954325935,state_aggregated
west-bengal,2018,2,Merchant payments,937608,715914360.819237,Xiaomi,1032175.0,0.26923061874722,state_aggregated
west-bengal,2018,2,Merchant payments,937608,715914360.819237,Samsung,760518.0,0.198372109098165,state_aggregated
west-bengal,2018,2,Merchant payments,937608,715914360.819237,Vivo,372159.0,0.097073265524108,state_aggregated
west-bengal,2018,2,Merchant payments,937608,715914360.819237,Oppo,311433.0,0.081233607952433,state_aggregated
west-bengal,2018,2,Merchant payments,937608,715914360.819237,Realme,213272.0,0.055629474189412,state_aggregated
west-bengal,2018,2,Merchant payments,937608,715914360.819237,Lenovo,152286.0,0.039721998698417,state_aggregated
west-bengal,2018,2,Merchant payments,937608,715914360.819237,Motorola,139123.0,0.036288586113759,state_aggregated
west-bengal,2018,2,Merchant payments,937608,715914360.819237,Micromax,98869.0,0.025788807174092,state_aggregated
west-bengal,2018,2,Merchant payments,937608,715914360.819237,Asus,79911.0,0.020843837503048,state_aggregated
west-bengal,2018,2,Merchant payments,937608,715914360.819237,Gionee,70537.0,0.018398740673405,state_aggregated
west-bengal,2018,2,Merchant payments,937608,715914360.819237,Others,603512.0,0.157418954325935,state_aggregated
west-bengal,2018,2,Others,377802,298728202.7433254,Xiaomi,1032175.0,0.26923061874722,state_aggregated
west-bengal,2018,2,Others,377802,298728202.7433254,Samsung,760518.0,0.198372109098165,state_aggregated
west-bengal,2018,2,Others,377802,298728202.7433254,Vivo,372159.0,0.097073265524108,state_aggregated
west-bengal,2018,2,Others,377802,298728202.7433254,Oppo,311433.0,0.081233607952433,state_aggregated
west-bengal,2018,2,Others,377802,298728202.7433254,Realme,213272.0,0.055629474189412,state_aggregated
west-bengal,2018,2,Others,377802,298728202.7433254,Lenovo,152286.0,0.039721998698417,state_aggregated
west-bengal,2018,2,Others,377802,298728202.7433254,Motorola,139123.0,0.036288586113759,state_aggregated
west-bengal,2018,2,Others,377802,298728202.7433254,Micromax,98869.0,0.025788807174092,state_aggregated
west-bengal,2018,2,Others,377802,298728202.7433254,Asus,79911.0,0.020843837503048,state_aggregated
west-bengal,2018,2,Others,377802,298728202.7433254,Gionee,70537.0,0.018398740673405,state_aggregated
west-bengal,2018,2,Others,377802,298728202.7433254,Others,603512.0,0.157418954325935,state_aggregated
west-bengal,2018,3,Peer-to-peer payments,41882429,38439798815.23789,Xiaomi,1324033.0,0.272898588959837,state_aggregated
west-bengal,2018,3,Peer-to-peer payments,41882429,38439798815.23789,Samsung,980572.0,0.202107285221384,state_aggregated
west-bengal,2018,3,Peer-to-peer payments,41882429,38439798815.23789,Vivo,495428.0,0.102113468570038,state_aggregated
west-bengal,2018,3,Peer-to-peer payments,41882429,38439798815.23789,Oppo,407522.0,0.083995020343217,state_aggregated
west-bengal,2018,3,Peer-to-peer payments,41882429,38439798815.23789,Realme,269396.0,0.055525646469101,state_aggregated
west-bengal,2018,3,Peer-to-peer payments,41882429,38439798815.23789,Lenovo,177257.0,0.036534727747158,state_aggregated
west-bengal,2018,3,Peer-to-peer payments,41882429,38439798815.23789,Motorola,173514.0,0.035763251946724,state_aggregated
west-bengal,2018,3,Peer-to-peer payments,41882429,38439798815.23789,Micromax,111238.0,0.02292744458689,state_aggregated
west-bengal,2018,3,Peer-to-peer payments,41882429,38439798815.23789,Asus,98821.0,0.020368156578876,state_aggregated
west-bengal,2018,3,Peer-to-peer payments,41882429,38439798815.23789,Gionee,85256.0,0.017572252429025,state_aggregated
west-bengal,2018,3,Peer-to-peer payments,41882429,38439798815.23789,Others,728703.0,0.150194157147744,state_aggregated
west-bengal,2018,3,Recharge & bill payments,7596315,1992473341.2750616,Xiaomi,1324033.0,0.272898588959837,state_aggregated
west-bengal,2018,3,Recharge & bill payments,7596315,1992473341.2750616,Samsung,980572.0,0.202107285221384,state_aggregated
west-bengal,2018,3,Recharge & bill payments,7596315,1992473341.2750616,Vivo,495428.0,0.102113468570038,state_aggregated
